customer_id,natural_key,first_name,last_name,email,phone,address_line1,address_line2,city,state_region,postcode,country_code,latitude,longitude,birth_date,join_ts,is_vip,gdpr_consent
770,CUST-3PKBQY3O,Joshua,Gonzales,michael88@example.org,+61 2 4583 5222,0/149 Russell Quadrant,Unit 89 ,Port Hannahmouth,SA,2354,AU,-27.011618,133.562413,1976-09-29,2020-11-03T00:30:36,False,True
771,CUST-6V3DGS9G,Jasmine,Hays,whanson@example.com,+61-423-675-486,Level 6 17 Kimberly Foreshore,Suite 749 ,Cindyville,NSW,2636,AU,-23.379201,121.82231,1998-03-21,2022-08-06T19:38:14,False,True
772,CUST-T9OMUQ0R,Justin,Parker,lgarcia@example.net,+61.7.9682.5472,Suite 874 5 Morgan Round,,Cummingsmouth,ACT,2937,AU,-12.478416,116.997788,2002-11-29,2020-09-07T14:39:37,False,True
773,CUST-S34A1NFX,Hannah,Jones,john50@example.org,(08)32343023,Apt. 138 366 Nguyen Roadway,9/,Lake Heather,QLD,5534,AU,-41.06957,128.520984,1992-11-02,2020-03-01T12:11:55,False,True
774,CUST-JU0S1G9E,Heather,Williams,hharding@example.net,07 9799 7434,0/533 Anna Ring,Flat 54 ,East Patrick,WA,2693,AU,-25.044102,134.438899,1984-02-02,2022-08-21T15:39:15,False,True
775,CUST-58E7428Y,Amanda,Alvarez,evalentine@example.org,02.2911.8332,5/46 David Highway,Suite 223 ,Nelsontown,VIC,2610,AU,-19.630464,122.532395,1986-03-08,2021-06-16T10:51:17,False,True
776,CUST-SWXKQTQ3,Angela,Brewer,rortiz@example.com,08 7681 4501,60/68 Brittany Slope,,East Ashley,NT,2682,AU,-37.912562,149.598234,1996-01-13,2025-01-07T14:13:03,False,True
777,CUST-G7QNCWZX,Dale,Day,lowejacqueline@example.com,0423 321 450,974 Myers Path,Apt. 968 ,West Vincentfort,ACT,0277,AU,-14.861192,136.1329,1999-02-27,2025-07-29T05:36:13,False,True
778,CUST-H9BXLSOG,Molly,Lynch,cathy05@example.org,0466.379.705,,,North Judithton,TAS,1443,AU,-42.983476,149.578103,1992-04-30,2024-05-17T13:52:10,False,True
779,CUST-BYG6G04J,Lisa,Beard,yjones@example.com,6828-0004,17 Olson Parklands,,St. Shannonshire,WA,2619,AU,-39.227959,146.711674,1986-05-23,2022-01-30T23:14:23,False,True
780,CUST-0423H7T6,Kathy,Freeman,xrose@example.net,+61852039790,7 Carroll Avenue,,St. Daniel,SA,8997,AU,-20.728045,150.471879,1976-09-27,2023-10-15T17:35:47,False,True
781,CUST-8G8HZMVY,Jason,Ross,wrighttravis@example.org,(03)-1810-7372,Flat 39 488 Victoria Siding,,Brittneymouth,NT,0815,AU,-19.83908,127.50772,1962-04-20,2025-06-28T18:53:37,False,True
782,CUST-LV11KJAL,Rachel,Reyes,ianrojas@example.com,+61-8-3375-5775,19/903 Evans Road,Apt. 033 ,Evelynberg,VIC,2872,AU,-41.466672,146.960679,2003-03-04,2025-06-06T06:00:02,True,True
783,CUST-UJB4HLLQ,Elizabeth,Smith,brownashley@example.org,+61 462 756 632,Unit 38 64 Casey Corso,96/,Petersland,QLD,2406,AU,-31.552256,149.216153,1997-08-19,2025-05-03T19:05:50,True,True
784,CUST-LAW8F52K,Christian,Morrow,robinsonamber@example.net,(07) 2881 0193,34 Travis Centre,,Harrisberg,QLD,0253,AU,-30.980299,134.226909,1970-12-12,2025-04-20T20:26:35,True,True
785,CUST-RJE4S4MF,Caleb,James,ravery@example.com,(02).0745.5000,4/9 Russell Quadrangle,Apt. 177 ,South Mark,QLD,2139,AU,-29.44284,114.451505,1989-02-08,2024-08-28T16:22:33,False,True
786,CUST-EZS96KW0,Matthew,Williams,rita46@example.net,+61-427-395-964,222/88 Horton Garden,Level 8 ,Wilsonville,WA,2604,AU,-15.386404,124.09737,2005-01-14,2021-06-11T11:05:16,False,True
787,CUST-3PLE45B2,Russell,Carlson,iramsey@example.com,0436-184-142,99 Miller Walkway,,South Maryside,NT,9637,AU,-11.412315,117.507372,1970-05-20,2023-08-28T11:33:19,True,False
788,CUST-BHWTGDK4,Scott,Kelly,michael85@example.org,(08).3855.5504,0 Lewis Tarn,Unit 67 ,West Nicoletown,ACT,2675,AU,-27.3186,132.982548,1979-12-04,2024-09-28T16:20:51,False,True
789,CUST-KO0E49Z7,Deanna,Thomas,reyesanna@example.com,(02)68429949,,,Bakerfurt,ACT,5973,AU,-16.338714,141.717763,1969-06-30,2021-07-01T06:55:59,False,True
790,CUST-5XWWC05S,Timothy,Spence,kduran@example.org,(02)-1410-6898,21 Nelson Key,Apt. 624 ,Lake Paulaville,TAS,8228,AU,-32.269759,134.365551,2002-04-25,2024-07-12T18:53:04,False,True
791,CUST-GMQJ9UJE,Leslie,Daniel,gregory48@example.net,+61312232433,,,Port Marvinchester,QLD,2934,AU,-40.932042,146.300056,2000-09-09,2024-04-15T23:56:43,False,True
792,CUST-TGPEQCYH,Jack,Romero,maria45@example.net,+61.449.827.412,56 Garrett Riviera,82/,St. Christopher,VIC,2661,AU,-11.134912,152.181022,1962-08-17,2023-08-27T06:37:07,False,True
793,CUST-W05802XV,Joel,Clark,debra32@example.net,0467-236-473,69 Arthur Rue,,Brooksview,NT,2694,AU,-38.33683,139.439426,1981-12-08,2022-04-12T11:39:29,False,True
794,CUST-RX05H3K7,Stephanie,Nichols,jeremywilson@example.org,0233968633,162/9 Frey Expressway,67/,Lake Daisymouth,TAS,2628,AU,-17.652347,137.670939,1970-06-13,2022-01-09T16:16:06,False,True
795,CUST-AUPFLYV1,Elizabeth,Harvey,amberflowers@example.org,08-9246-4909,Suite 985 889 Michelle Pathway,Flat 32 ,West Edward,QLD,2478,AU,-16.204992,117.807565,1981-10-20,2021-06-19T05:26:01,True,True
796,CUST-EN00BGBB,Christopher,Carrillo,sarahjenkins@example.org,(07).6549.9059,8/7 Theodore Mount,2/,South Sheila,QLD,9160,AU,-28.169532,133.14535,1999-04-30,2023-12-01T07:40:01,False,True
797,CUST-YMIT7272,Douglas,Allen,deborah85@example.net,,,Flat 31 ,Millerborough,WA,2913,AU,-35.96623,128.289747,1967-05-11,2023-08-06T03:59:09,False,True
798,CUST-85U7D2XG,Kyle,Roth,huangcatherine@example.net,+61852529399,081 Dodson Garden,Unit 82 ,East Valerie,NSW,3530,AU,-40.855848,120.351259,1984-11-12,2022-02-28T02:03:50,False,True
799,CUST-OQHVD8FB,Michael,Weber,hendersontaylor@example.com,0869949405,65 James Bend,,Davisside,NT,6109,AU,-20.649278,141.416884,2001-04-19,2024-08-06T16:59:12,False,True
800,CUST-1YEND6BW,Phillip,Perez,joshuasmith@example.org,5873 3479,343 Williams Firetrail,Level 9 ,East Sarah,NT,2645,AU,-26.008723,130.380753,1982-04-23,2022-03-21T22:40:54,False,True
